-----------------------------------------------------------------------------------------------------------------------------------------------------
Name                              MW       Cp@298K        H@298K        G@298K        S@298K      Cp@1000K       H@1000K       G@1000K       S@1000K 
     1600.0000     40.3108       -15.1367      -197.8270     114.1815      41.0139       -121.6960     
     1800.0000     41.6429       -6.9364       -221.1530     119.0092      49.2143       -145.0220     
     2000.0000     42.6997       1.5021        -245.4052     123.4537      57.6527       -169.2742     
     2200.0000     43.5261       10.1282       -270.5122     127.5638      66.2788       -194.3812     
     2400.0000     44.1632       18.8999       -296.4111     131.3796      75.0506       -220.2801     
     2600.0000     44.6484       27.7833       -323.0466     134.9346      83.9340       -246.9156     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE C2H5O
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 5.0000
     O 1.0000
   Formation Enthalpy at 298K =          -2.7434 kcal/mol
   Formation Free Gibbs Energy at 298K = -22.1528 kcal/mol
   Molecular Weight =                    45.0610 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      15.2310       -2.7130       -22.2832      65.2339       0.0304        -0.1304       
     600.0000      24.2234       3.2779        -43.9502      78.7135       6.0213        -21.7974      
     800.0000      28.2557       8.5519        -60.4656      86.2719       11.2953       -38.3128      
     1000.0000     31.3446       14.5141       -78.3973      92.9113       17.2574       -56.2445      
     1200.0000     33.4694       21.0022       -97.5819      98.8201       23.7456       -75.4291      
     1400.0000     35.2141       27.8765       -117.8845     104.1150      30.6199       -95.7317      
     1600.0000     36.6290       35.0659       -139.1948     108.9130      37.8093       -117.0421     
     1800.0000     37.7609       42.5092       -161.4220     113.2951      45.2526       -139.2692     
     2000.0000     38.6531       50.1543       -184.4892     117.3218      52.8977       -162.3364     
     2200.0000     39.3453       57.9571       -208.3302     121.0397      60.7005       -186.1774     
     2400.0000     39.8739       65.8815       -232.8871     124.4869      68.6249       -210.7343     
     2600.0000     40.2718       73.8980       -258.1090     127.6950      76.6414       -235.9562     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3CHO
 ====================================================================================================
   Elemental Composition:
     C 2.0000
     H 4.0000
     O 1.0000
   Formation Enthalpy at 298K =          -39.7180 kcal/mol
   Formation Free Gibbs Energy at 298K = -58.5137 kcal/mol
   Molecular Weight =                    44.0530 kg/kmol
 -----------------------------------------------------------------------------------------------------
   Temperature       Cp             H             G            S             DH            DG         
       [K]       [cal/mol/K]    [kcal/mol]    [kcal/mol]  [cal/(mol-K)]  [kcal/mol]     [kcal/mol]    
 -----------------------------------------------------------------------------------------------------
     300.0000      13.2650       -39.6916      -58.6399      63.1611       0.0265        -0.1262       
     600.0000      20.5799       -34.5898      -79.3818      74.6534       5.1282        -20.8682      
     800.0000      24.1646       -30.0932      -94.9705      81.0967       9.6249        -36.4568      
     1000.0000     26.9111       -24.9836      -111.7699     86.7863       14.7345       -53.2562      
     1200.0000     28.7765       -19.4088      -129.6446     91.8631       20.3092       -71.1309      
     1400.0000     30.3048       -13.4955      -148.4804     96.4178       26.2226       -89.9668      
     1600.0000     31.5408       -7.3064       -168.1835     100.5482      32.4117       -109.6698     
     1800.0000     32.5264       -0.8958       -188.6760     104.3223      38.8222       -130.1623     
     2000.0000     33.3002       5.6901        -209.8921     107.7911      45.4081       -151.3784     
     2200.0000     33.8976       12.4125       -231.7747     110.9942      52.1305       -173.2611     
     2400.0000     34.3511       19.2395       -254.2742     113.9640      58.9575       -195.7605     
     2600.0000     34.6899       26.1453       -277.3466     116.7276      65.8633       -218.8329     
 -----------------------------------------------------------------------------------------------------


 ====================================================================================================
   THERMO TABLE FOR MOLECULE CH3CO
